"Current Name and SPRAT ID","Current Name and SPRAT ID","Current Name and SPRAT ID","EPBC Act Threatened, Migratory, Marine and Cetacean Species ","EPBC Act Threatened, Migratory, Marine and Cetacean Species ","EPBC Act Threatened, Migratory, Marine and Cetacean Species ","EPBC Act Threatened, Migratory, Marine and Cetacean Species ","EPBC Act Threatened, Migratory, Marine and Cetacean Species ","EPBC Act Threatened, Migratory, Marine and Cetacean Species ","EPBC Act Documents ","EPBC Act Documents ","Taxonomic Data","Taxonomic Data","Taxonomic Data","Taxonomic Data","Taxonomic Data","Taxonomic Data","Taxonomic Data","State, Territory and International Threatened Species","State, Territory and International Threatened Species",
"Taxon ID","Scientific Name","Common Name","EPBC Threat Status","EPBC Threatened Species Listed Name","EPBC Threatened Species Date Effective","EPBC Act Migratory","Marine Status","Listed Name Marine","Conservation Advice","Recovery Plan","Kingdom","Phylum","Class","Order","Family","Genus","Taxon Group","IUCN Red List","IUCN Red List Listed Names",
"2836","Acacia crassicarpa","Northern Wattle, Thick-podded Salwood","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia crassicarpa",
"13552","Acacia crassiuscula", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia crassiuscula",
"10689","Acacia cretacea","Chalky Wattle","Endangered","Acacia cretacea","16-JUL-2000","","","","17-Dec-13","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","","",
"6557","Acacia cretata", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia cretata",
"10927","Acacia crombiei","Pink Gidgee","Vulnerable","Acacia crombiei","16-JUL-2000","","","","01-Oct-08","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","","",
"3861","Acacia cultriformis","Knife-leaf Wattle, Dog-tooth Wattle, Half-moon Wattle, Golden Glow Wattle","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia cultriformis",
"3908","Acacia curranii","Curly-bark Wattle","Vulnerable","Acacia curranii","16-JUL-2000","","","","01-Oct-08","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","","",
"15848","Acacia curvinervia", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia curvinervia",
"18064","Acacia cuspidifolia","Wait-a-while, Bohemia","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia cuspidifolia",
"15427","Acacia cuthbertsonii", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia cuthbertsonii",
"14775","Acacia cyclops","Western Coastal Wattle, Rooikrans (South Africa)","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia cyclops",
"20677","Acacia cyperophylla","Red Mulga, Mineritchie","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia cyperophylla",
"5515","Acacia dallachiana","Catkin Wattle","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Vulnerable","Acacia dallachiana",
"55214","Acacia dangarensis", ,"Critically Endangered","Acacia dangarensis","25-SEP-2020","","","","25-Sep-20","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","","",
"8226","Acacia dawsonii","Poverty Wattle, Mitta Wattle, Dawson's Wattle","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia dawsonii",
"10832","Acacia dealbata","Silver Wattle","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia dealbata",
"3329","Acacia deanei","Deane's Wattle, Green Wattle","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia deanei",
"3112","Acacia debilis", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia debilis",
"13009","Acacia delibrata", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia delibrata",
"75120","Acacia demissa","Ashburton Willow, Moondyne Tree","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia demissa",
"19486","Acacia dempsteri", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia dempsteri",
"20600","Acacia denticulosa","Sandpaper Wattle","Vulnerable","Acacia denticulosa","16-JUL-2000","","","","26-Mar-08","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","","",
"4247","Acacia dentifera","Tooth-bearing Acacia","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia dentifera",
"5685","Acacia depressa","Echidna Wattle","Vulnerable","Acacia depressa","16-JUL-2000","","","","03-Jul-08","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","","",
"7910","Acacia desertorum", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia desertorum",
"12836","Acacia deuteroneura", ,"Vulnerable","Acacia deuteroneura","16-JUL-2000","","","","01-Oct-08","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","","",
"55949","Acacia didyma", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia didyma",
"9740","Acacia dietrichiana", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia dietrichiana",
"8171","Acacia difficilis", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia difficilis",
"12585","Acacia difformis","Drooping Wattle, Wyalong Wattle, Mystery Wattle (Vic.)","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia difformis",
"20813","Acacia dimidiata", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia dimidiata",
"6612","Acacia distans", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia distans",
"75086","Acacia donaldsonii","Binneringie Wattle","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia donaldsonii",
"19365","Acacia doratoxylon","Currawang, Spearwood, Lancewood","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia doratoxylon",
"21224","Acacia drepanophylla", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia drepanophylla",
"13495","Acacia dunnii","Dunn's Wattle, Elephant-ear Wattle","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia dunnii",
"7448","Acacia duriuscula", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia duriuscula",
"75099","Acacia elachantha", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia elachantha",
"8595","Acacia elongata","Swamp Wattle, Slender Wattle","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia elongata",
"20884","Acacia enervia", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia enervia",
"11573","Acacia ensifolia", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia ensifolia",
"17615","Acacia enterocarpa","Jumping-jack Wattle","Endangered","Acacia enterocarpa","16-JUL-2000","","","","29-Sep-21","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","","",
"16856","Acacia epacantha", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Vulnerable","Acacia epacantha",
"2146","Acacia ephedroides", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia ephedroides",
"87480","Acacia equisetifolia","a shrub","Critically Endangered","Acacia equisetifolia","18-AUG-2006","","","","03-Jul-08","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","","",
"14236","Acacia eremaea", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia eremaea",
"6324","Acacia eremophila", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia eremophila",
"9280","Acacia eremophiloides", ,"Vulnerable","Acacia eremophiloides","16-JUL-2000","","","","29-Apr-14","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","","",
"9896","Acacia eriopoda", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia eriopoda",
"4027","Acacia estrophiolata","Ironwood, Southern Ironwood","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia estrophiolata",
"65261","Acacia euthyphylla", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia euthyphylla",
"18919","Acacia excelsa","Ironwood, Rosewood, Doodlallie, Bunkerman","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia excelsa",
"20903","Acacia falcata","Burra, Sickle-shaped Acacia, Sally, Hickory Wattle, Silver-leaved Wattle","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia falcata",
"15476","Acacia falciformis","Mountain Hickory, Broad-leaved Hickory, Pale Hickory Wattle, Hickory Wattle, Black Wattle, Tanning Wattle, Large-leaf Hickory Wattle","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia falciformis",
"5320","Acacia fauntleroyi", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia fauntleroyi",
"8250","Acacia filicifolia","Fern-leaved Wattle","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia filicifolia",
"6965","Acacia fimbriata","Fringed Wattle, Brisbane Golden Wattle","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia fimbriata",
"12164","Acacia flavescens","Toothed Wattle, Yellow Wattle, Red Wattle","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia flavescens",
"3134","Acacia flocktoniae","Flockton Wattle","Vulnerable","Acacia flocktoniae","16-JUL-2000","","","","26-Mar-08","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","","",
"10192","Acacia floribunda","Gossamer Wattle, White Sallow Wattle, White Sally","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia floribunda",
"65262","Acacia formidabilis", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia formidabilis",
"17235","Acacia forrestiana","Forest's Wattle","Vulnerable","Acacia forrestiana","16-JUL-2000","","","","01-Oct-08","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","","",
"16374","Acacia frigescens","Montane Wattle, Forest Wattle, Frosted Wattle","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia frigescens",
"20641","Acacia galeata", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia galeata",
"3034","Acacia gardneri", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia gardneri",
"65729","Acacia gemina", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia gemina",
"9848","Acacia georgensis","Bega Wattle","Vulnerable","Acacia georgensis","16-JUL-2000","","","","29-Apr-14","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","","",
"5029","Acacia georginae","Gidgee, Georgina Gidgee, Georgina Gudyea, Poison Gidyea","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia georginae",
"75136","Acacia gibbosa", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia gibbosa",
"8838","Acacia glandulicarpa","Hairy-pod Wattle","Vulnerable","Acacia glandulicarpa","16-JUL-2000","","","","29-Sep-21","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","","",
"31024","Acacia glaucocaesia", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia glaucocaesia",
"17074","Acacia glaucocarpa", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia glaucocarpa",
"12630","Acacia gonocarpa", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia gonocarpa",
"18616","Acacia gonoclada","Ganambureng","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia gonoclada",
"5031","Acacia gordonii", ,"Endangered","Acacia gordonii","16-JUL-2000","","","","29-Apr-14","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","","",
"55739","Acacia gracilenta", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia gracilenta",
"3566","Acacia grandifolia", ,"Vulnerable","Acacia grandifolia","16-JUL-2000","","","","29-Apr-14","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","","",
"75040","Acacia graniticola", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia graniticola",
"7062","Acacia grasbyi","Miniritchi","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia grasbyi",
"75077","Acacia hadrophylla", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia hadrophylla",
"12290","Acacia hakeoides","Hakea Wattle, Hakea-leaved Wattle, Western Black Wattle","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia hakeoides",
"5286","Acacia hamersleyensis", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia hamersleyensis",
"2184","Acacia hammondii","Hammond's Wattle","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia hammondii",
"14928","Acacia handonis","Hando's Wattle, Percy Grant Wattle","Vulnerable","Acacia handonis","16-JUL-2000","","","","01-Oct-08","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","","",
"19847","Acacia harpophylla","Brigalow, Brigalow Spearwood, Orkor","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia harpophylla",
"75084","Acacia havilandiorum","Needle Wattle, Haviland's Wattle","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia havilandiorum",
"16134","Acacia hemignosta","Club-leaf Wattle","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia hemignosta",
"2588","Acacia hemsleyi", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia hemsleyi",
"8877","Acacia heteroclita", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia heteroclita",
"55362","Acacia hexaneura", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Near Threatened","Acacia hexaneura",
"6910","Acacia hilliana","Hill's Tabletop Wattle","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia hilliana",
"15287","Acacia hippuroides", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia hippuroides",
"10883","Acacia homaloclada", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia homaloclada",
"22640","Acacia homalophylla","Yarran Wattle","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia omalophylla",
"20100","Acacia howittii","Howitt's Wattle, Sticky Wattle","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Vulnerable","Acacia howittii",
"65211","Acacia imitans","Gibson Wattle","Endangered","Acacia imitans","08-JAN-2009","","","","08-Jan-09","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Endangered","Acacia imitans",
"4324","Acacia implexa","Lightwood, Hickory Wattle, Screw-pod Wattle, Bastard Myall, Lignum Vitae, Fish Wattle, Broad-leaf Wattle","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia implexa",
"11630","Acacia inaequilatera","Camel Bush, Corky Kanji, Fire Wattle","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia inaequilatera",
"17818","Acacia inceana", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia inceana",
"64495","Acacia insolita subsp. recurva","Yornaning Wattle","Endangered","Acacia insolita subsp. recurva","16-JUL-2000","","","","","12-Mar-10","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","","",
"12987","Acacia intorta", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia intorta",
"5376","Acacia irrorata","Blueskin, Green Wattle","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia irrorata",
"15433","Acacia ixodes", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia ixodes",
"11652","Acacia jacksonioides", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Near Threatened","Acacia jacksonioides",
"6318","Acacia jamesiana", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia jamesiana",
"4625","Acacia jasperensis", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia jasperensis",
"8639","Acacia jennerae","Coonavittra Wattle","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia jennerae",
"9446","Acacia jensenii","Urpata (aboriginal-Warpiri)","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","dicots (two seed leaves)","Least Concern","Acacia jensenii",
